DateGranularity,PeriodStartDate,PeriodEndDate,PredictionTimeWindow,MeasureColumn,TimeColumn
M,2024-03-26,2025-03-25,12,_Value,_Time

_Time,_Value,ProductVariantName,WarehouseLocationName
2023-08-01,3397,TelevisionLEDM34-82-Silver,Distribution center
2023-09-01,3155,TelevisionLEDM34-82-Silver,Distribution center
2023-10-01,2984,TelevisionLEDM34-82-Silver,Distribution center
2023-11-01,3131,TelevisionLEDM34-82-Silver,Distribution center
2023-12-01,2311,TelevisionLEDM34-82-Silver,Distribution center
2024-01-01,2274,TelevisionLEDM34-82-Silver,Distribution center
2024-02-01,2282,TelevisionLEDM34-82-Silver,Distribution center
2019-01-01,787,High End Speaker,Store 1
2019-02-01,808,High End Speaker,Store 1
2019-03-01,1144,High End Speaker,Store 1
2019-04-01,1205,High End Speaker,Store 1
2019-05-01,1366,High End Speaker,Store 1
2019-06-01,1444,High End Speaker,Store 1
2019-07-01,1547,High End Speaker,Store 1
2019-08-01,1368,High End Speaker,Store 1
2019-09-01,1237,High End Speaker,Store 1
2019-10-01,1162,High End Speaker,Store 1
2019-11-01,1237,High End Speaker,Store 1
2019-12-01,896,High End Speaker,Store 1
2020-01-01,907,High End Speaker,Store 1
2020-02-01,927,High End Speaker,Store 1
2020-03-01,1267,High End Speaker,Store 1
2020-04-01,1376,High End Speaker,Store 1
2020-05-01,1610,High End Speaker,Store 1
2020-06-01,1604,High End Speaker,Store 1
2020-07-01,1758,High End Speaker,Store 1
2020-08-01,1542,High End Speaker,Store 1
2020-09-01,1406,High End Speaker,Store 1
2020-10-01,1337,High End Speaker,Store 1
2020-11-01,1444,High End Speaker,Store 1
2020-12-01,1043,High End Speaker,Store 1
2021-01-01,1022,High End Speaker,Store 1
2021-02-01,977,High End Speaker,Store 1
2021-03-01,1262,High End Speaker,Store 1
2021-04-01,1510,High End Speaker,Store 1
2021-05-01,1670,High End Speaker,Store 1
2021-06-01,1726,High End Speaker,Store 1
2021-07-01,1889,High End Speaker,Store 1
2021-08-01,1588,High End Speaker,Store 1
2021-09-01,1450,High End Speaker,Store 1
2021-10-01,1455,High End Speaker,Store 1
2021-11-01,1404,High End Speaker,Store 1
2021-12-01,1083,High End Speaker,Store 1
2022-01-01,1027,High End Speaker,Store 1
2022-02-01,1110,High End Speaker,Store 1
2022-03-01,1379,High End Speaker,Store 1
2022-04-01,1665,High End Speaker,Store 1
2022-05-01,1812,High End Speaker,Store 1
2022-06-01,1803,High End Speaker,Store 1
2022-07-01,2001,High End Speaker,Store 1
2022-08-01,1820,High End Speaker,Store 1
2022-09-01,1627,High End Speaker,Store 1
2022-10-01,1590,High End Speaker,Store 1
2022-11-01,1562,High End Speaker,Store 1
2022-12-01,1137,High End Speaker,Store 1
2023-01-01,1106,High End Speaker,Store 1
2023-02-01,1158,High End Speaker,Store 1
2023-03-01,1452,High End Speaker,Store 1
2023-04-01,1673,High End Speaker,Store 1
2023-05-01,1731,High End Speaker,Store 1
2023-06-01,1831,High End Speaker,Store 1
2023-07-01,2101,High End Speaker,Store 1
2023-08-01,1841,High End Speaker,Store 1
2023-09-01,1707,High End Speaker,Store 1
2023-10-01,1520,High End Speaker,Store 1
2023-11-01,1615,High End Speaker,Store 1
2023-12-01,1192,High End Speaker,Store 1
2024-01-01,1217,High End Speaker,Store 1
2024-02-01,1274,High End Speaker,Store 1
2019-01-01,910,Car Audio Unit-65-Silver,Store 1
2019-02-01,895,Car Audio Unit-65-Silver,Store 1
2019-03-01,1233,Car Audio Unit-65-Silver,Store 1
2019-04-01,1432,Car Audio Unit-65-Silver,Store 1
2019-05-01,1567,Car Audio Unit-65-Silver,Store 1
2019-06-01,1620,Car Audio Unit-65-Silver,Store 1
2019-07-01,1755,Car Audio Unit-65-Silver,Store 1
2019-08-01,1573,Car Audio Unit-65-Silver,Store 1
2019-09-01,1413,Car Audio Unit-65-Silver,Store 1
2019-10-01,1371,Car Audio Unit-65-Silver,Store 1
2019-11-01,1382,Car Audio Unit-65-Silver,Store 1
2019-12-01,1031,Car Audio Unit-65-Silver,Store 1
2020-01-01,1042,Car Audio Unit-65-Silver,Store 1
2020-02-01,1089,Car Audio Unit-65-Silver,Store 1
2020-03-01,1460,Car Audio Unit-65-Silver,Store 1
2020-04-01,1611,Car Audio Unit-65-Silver,Store 1
2020-05-01,1763,Car Audio Unit-65-Silver,Store 1
2020-06-01,1811,Car Audio Unit-65-Silver,Store 1
2020-07-01,2041,Car Audio Unit-65-Silver,Store 1
2020-08-01,1808,Car Audio Unit-65-Silver,Store 1
2020-09-01,1599,Car Audio Unit-65-Silver,Store 1
2020-10-01,1519,Car Audio Unit-65-Silver,Store 1
2020-11-01,1604,Car Audio Unit-65-Silver,Store 1
2020-12-01,1151,Car Audio Unit-65-Silver,Store 1
2021-01-01,1091,Car Audio Unit-65-Silver,Store 1
2021-02-01,1160,Car Audio Unit-65-Silver,Store 1
2021-03-01,1471,Car Audio Unit-65-Silver,Store 1
2021-04-01,1646,Car Audio Unit-65-Silver,Store 1
2021-05-01,1905,Car Audio Unit-65-Silver,Store 1
2021-06-01,1873,Car Audio Unit-65-Silver,Store 1
2021-07-01,2062,Car Audio Unit-65-Silver,Store 1
2021-08-01,1806,Car Audio Unit-65-Silver,Store 1
2021-09-01,1678,Car Audio Unit-65-Silver,Store 1
2021-10-01,1606,Car Audio Unit-65-Silver,Store 1
2021-11-01,1561,Car Audio Unit-65-Silver,Store 1
2021-12-01,1225,Car Audio Unit-65-Silver,Store 1
2022-01-01,1246,Car Audio Unit-65-Silver,Store 1
2022-02-01,1267,Car Audio Unit-65-Silver,Store 1
2022-03-01,1706,Car Audio Unit-65-Silver,Store 1
2022-04-01,1829,Car Audio Unit-65-Silver,Store 1
2022-05-01,2021,Car Audio Unit-65-Silver,Store 1
2022-06-01,2018,Car Audio Unit-65-Silver,Store 1
2022-07-01,2379,Car Audio Unit-65-Silver,Store 1
2022-08-01,2047,Car Audio Unit-65-Silver,Store 1
2022-09-01,1836,Car Audio Unit-65-Silver,Store 1
2022-10-01,1809,Car Audio Unit-65-Silver,Store 1
2022-11-01,1801,Car Audio Unit-65-Silver,Store 1
2022-12-01,1382,Car Audio Unit-65-Silver,Store 1
2023-01-01,1283,Car Audio Unit-65-Silver,Store 1
2023-02-01,1265,Car Audio Unit-65-Silver,Store 1
2023-03-01,1732,Car Audio Unit-65-Silver,Store 1
2023-04-01,1927,Car Audio Unit-65-Silver,Store 1
2023-05-01,2053,Car Audio Unit-65-Silver,Store 1
2023-06-01,2047,Car Audio Unit-65-Silver,Store 1
2023-07-01,2369,Car Audio Unit-65-Silver,Store 1
2023-08-01,2092,Car Audio Unit-65-Silver,Store 1
2023-09-01,1838,Car Audio Unit-65-Silver,Store 1
2023-10-01,1773,Car Audio Unit-65-Silver,Store 1
2023-11-01,1921,Car Audio Unit-65-Silver,Store 1
2023-12-01,1484,Car Audio Unit-65-Silver,Store 1
2024-01-01,1411,Car Audio Unit-65-Silver,Store 1
2024-02-01,1393,Car Audio Unit-65-Silver,Store 1
2019-01-01,1049,Car Audio Unit-82-Black,Store 3
2019-02-01,1137,Car Audio Unit-82-Black,Store 3
2019-03-01,1516,Car Audio Unit-82-Black,Store 3
2019-04-01,1562,Car Audio Unit-82-Black,Store 3
2019-05-01,1813,Car Audio Unit-82-Black,Store 3
2019-06-01,1934,Car Audio Unit-82-Black,Store 3
2019-07-01,2055,Car Audio Unit-82-Black,Store 3
2019-08-01,1778,Car Audio Unit-82-Black,Store 3
2019-09-01,1614,Car Audio Unit-82-Black,Store 3
2019-10-01,1565,Car Audio Unit-82-Black,Store 3
2019-11-01,1656,Car Audio Unit-82-Black,Store 3
2019-12-01,1206,Car Audio Unit-82-Black,Store 3
2020-01-01,1352,Car Audio Unit-82-Black,Store 3
2020-02-01,1196,Car Audio Unit-82-Black,Store 3
2020-03-01,1695,Car Audio Unit-82-Black,Store 3
2020-04-01,1876,Car Audio Unit-82-Black,Store 3
2020-05-01,2067,Car Audio Unit-82-Black,Store 3
2020-06-01,2246,Car Audio Unit-82-Black,Store 3
2020-07-01,2274,Car Audio Unit-82-Black,Store 3
2020-08-01,2138,Car Audio Unit-82-Black,Store 3
2020-09-01,1933,Car Audio Unit-82-Black,Store 3
2020-10-01,1863,Car Audio Unit-82-Black,Store 3
2020-11-01,1908,Car Audio Unit-82-Black,Store 3
2020-12-01,1312,Car Audio Unit-82-Black,Store 3
2021-01-01,1302,Car Audio Unit-82-Black,Store 3
2021-02-01,1366,Car Audio Unit-82-Black,Store 3
2021-03-01,1730,Car Audio Unit-82-Black,Store 3
2021-04-01,1923,Car Audio Unit-82-Black,Store 3
2021-05-01,2125,Car Audio Unit-82-Black,Store 3
2021-06-01,2181,Car Audio Unit-82-Black,Store 3
2021-07-01,2505,Car Audio Unit-82-Black,Store 3
2021-08-01,2154,Car Audio Unit-82-Black,Store 3
2021-09-01,1883,Car Audio Unit-82-Black,Store 3
2021-10-01,1873,Car Audio Unit-82-Black,Store 3
2021-11-01,1902,Car Audio Unit-82-Black,Store 3
2021-12-01,1447,Car Audio Unit-82-Black,Store 3
2022-01-01,1440,Car Audio Unit-82-Black,Store 3
2022-02-01,1381,Car Audio Unit-82-Black,Store 3
2022-03-01,1788,Car Audio Unit-82-Black,Store 3
2022-04-01,2112,Car Audio Unit-82-Black,Store 3
2022-05-01,2351,Car Audio Unit-82-Black,Store 3
2022-06-01,2412,Car Audio Unit-82-Black,Store 3
2022-07-01,2713,Car Audio Unit-82-Black,Store 3
2022-08-01,2263,Car Audio Unit-82-Black,Store 3
2022-09-01,2004,Car Audio Unit-82-Black,Store 3
2022-10-01,2028,Car Audio Unit-82-Black,Store 3
2022-11-01,2072,Car Audio Unit-82-Black,Store 3
2022-12-01,1535,Car Audio Unit-82-Black,Store 3
2023-01-01,1452,Car Audio Unit-82-Black,Store 3
2023-02-01,1472,Car Audio Unit-82-Black,Store 3
2023-03-01,1927,Car Audio Unit-82-Black,Store 3
2023-04-01,2155,Car Audio Unit-82-Black,Store 3
2023-05-01,2462,Car Audio Unit-82-Black,Store 3
2023-06-01,2529,Car Audio Unit-82-Black,Store 3
2023-07-01,2835,Car Audio Unit-82-Black,Store 3
2023-08-01,2407,Car Audio Unit-82-Black,Store 3
2023-09-01,2168,Car Audio Unit-82-Black,Store 3
2023-10-01,2071,Car Audio Unit-82-Black,Store 3
2023-11-01,2185,Car Audio Unit-82-Black,Store 3
2023-12-01,1630,Car Audio Unit-82-Black,Store 3
2024-01-01,1598,Car Audio Unit-82-Black,Store 3
2024-02-01,1619,Car Audio Unit-82-Black,Store 3
2019-01-01,346,Car Audio Unit-500,Store 1
2019-02-01,340,Car Audio Unit-500,Store 1
2019-03-01,467,Car Audio Unit-500,Store 1
2019-04-01,514,Car Audio Unit-500,Store 1
2019-05-01,632,Car Audio Unit-500,Store 1
2019-06-01,599,Car Audio Unit-500,Store 1
2019-07-01,626,Car Audio Unit-500,Store 1
2019-08-01,580,Car Audio Unit-500,Store 1
2019-09-01,554,Car Audio Unit-500,Store 1
2019-10-01,475,Car Audio Unit-500,Store 1
2019-11-01,519,Car Audio Unit-500,Store 1
2019-12-01,393,Car Audio Unit-500,Store 1
2020-01-01,366,Car Audio Unit-500,Store 1
2020-02-01,415,Car Audio Unit-500,Store 1
2020-03-01,524,Car Audio Unit-500,Store 1
2020-04-01,631,Car Audio Unit-500,Store 1
2020-05-01,645,Car Audio Unit-500,Store 1
2020-06-01,693,Car Audio Unit-500,Store 1
2020-07-01,791,Car Audio Unit-500,Store 1
2020-08-01,705,Car Audio Unit-500,Store 1
2020-09-01,605,Car Audio Unit-500,Store 1
2020-10-01,541,Car Audio Unit-500,Store 1
2020-11-01,640,Car Audio Unit-500,Store 1
2020-12-01,474,Car Audio Unit-500,Store 1
2021-01-01,454,Car Audio Unit-500,Store 1
2021-02-01,430,Car Audio Unit-500,Store 1
2021-03-01,541,Car Audio Unit-500,Store 1
2021-04-01,680,Car Audio Unit-500,Store 1
2021-05-01,722,Car Audio Unit-500,Store 1
2021-06-01,700,Car Audio Unit-500,Store 1
2021-07-01,774,Car Audio Unit-500,Store 1
2021-08-01,688,Car Audio Unit-500,Store 1
2021-09-01,653,Car Audio Unit-500,Store 1
2021-10-01,606,Car Audio Unit-500,Store 1
2021-11-01,600,Car Audio Unit-500,Store 1
2021-12-01,458,Car Audio Unit-500,Store 1
2022-01-01,442,Car Audio Unit-500,Store 1
2022-02-01,481,Car Audio Unit-500,Store 1
2022-03-01,594,Car Audio Unit-500,Store 1
2022-04-01,706,Car Audio Unit-500,Store 1
2022-05-01,779,Car Audio Unit-500,Store 1
2022-06-01,810,Car Audio Unit-500,Store 1
2022-07-01,856,Car Audio Unit-500,Store 1
2022-08-01,739,Car Audio Unit-500,Store 1
2022-09-01,689,Car Audio Unit-500,Store 1
2022-10-01,687,Car Audio Unit-500,Store 1
2022-11-01,643,Car Audio Unit-500,Store 1
2022-12-01,555,Car Audio Unit-500,Store 1
2023-01-01,488,Car Audio Unit-500,Store 1
2023-02-01,464,Car Audio Unit-500,Store 1
2023-03-01,622,Car Audio Unit-500,Store 1
2023-04-01,724,Car Audio Unit-500,Store 1
2023-05-01,742,Car Audio Unit-500,Store 1
2023-06-01,814,Car Audio Unit-500,Store 1
2023-07-01,917,Car Audio Unit-500,Store 1
2023-08-01,780,Car Audio Unit-500,Store 1
2023-09-01,649,Car Audio Unit-500,Store 1
2023-10-01,680,Car Audio Unit-500,Store 1
2023-11-01,701,Car Audio Unit-500,Store 1
2023-12-01,497,Car Audio Unit-500,Store 1
2024-01-01,537,Car Audio Unit-500,Store 1
2024-02-01,507,Car Audio Unit-500,Store 1
2019-01-01,388,High End Cabinet-Oak,Store 3
2019-02-01,404,High End Cabinet-Oak,Store 3
2019-03-01,522,High End Cabinet-Oak,Store 3
2019-04-01,607,High End Cabinet-Oak,Store 3
2019-05-01,688,High End Cabinet-Oak,Store 3
2019-06-01,707,High End Cabinet-Oak,Store 3
2019-07-01,751,High End Cabinet-Oak,Store 3
2019-08-01,693,High End Cabinet-Oak,Store 3
2019-09-01,611,High End Cabinet-Oak,Store 3
2019-10-01,537,High End Cabinet-Oak,Store 3
2019-11-01,610,High End Cabinet-Oak,Store 3
2019-12-01,455,High End Cabinet-Oak,Store 3
2020-01-01,483,High End Cabinet-Oak,Store 3
2020-02-01,480,High End Cabinet-Oak,Store 3
2020-03-01,621,High End Cabinet-Oak,Store 3
2020-04-01,708,High End Cabinet-Oak,Store 3
2020-05-01,772,High End Cabinet-Oak,Store 3
2020-06-01,852,High End Cabinet-Oak,Store 3
2020-07-01,815,High End Cabinet-Oak,Store 3
2020-08-01,737,High End Cabinet-Oak,Store 3
2020-09-01,710,High End Cabinet-Oak,Store 3
2020-10-01,649,High End Cabinet-Oak,Store 3
2020-11-01,703,High End Cabinet-Oak,Store 3
2020-12-01,518,High End Cabinet-Oak,Store 3
2021-01-01,485,High End Cabinet-Oak,Store 3
2021-02-01,536,High End Cabinet-Oak,Store 3
2021-03-01,643,High End Cabinet-Oak,Store 3
2021-04-01,712,High End Cabinet-Oak,Store 3
2021-05-01,840,High End Cabinet-Oak,Store 3
2021-06-01,818,High End Cabinet-Oak,Store 3
2021-07-01,886,High End Cabinet-Oak,Store 3
2021-08-01,853,High End Cabinet-Oak,Store 3
2021-09-01,749,High End Cabinet-Oak,Store 3
2021-10-01,732,High End Cabinet-Oak,Store 3
2021-11-01,723,High End Cabinet-Oak,Store 3
2021-12-01,501,High End Cabinet-Oak,Store 3
2022-01-01,489,High End Cabinet-Oak,Store 3
2022-02-01,492,High End Cabinet-Oak,Store 3
2022-03-01,693,High End Cabinet-Oak,Store 3
2022-04-01,748,High End Cabinet-Oak,Store 3
2022-05-01,849,High End Cabinet-Oak,Store 3
2022-06-01,939,High End Cabinet-Oak,Store 3
2022-07-01,1036,High End Cabinet-Oak,Store 3
2022-08-01,865,High End Cabinet-Oak,Store 3
2022-09-01,795,High End Cabinet-Oak,Store 3
2022-10-01,780,High End Cabinet-Oak,Store 3
2022-11-01,724,High End Cabinet-Oak,Store 3
2022-12-01,598,High End Cabinet-Oak,Store 3
2023-01-01,561,High End Cabinet-Oak,Store 3
2023-02-01,518,High End Cabinet-Oak,Store 3
2023-03-01,683,High End Cabinet-Oak,Store 3
2023-04-01,814,High End Cabinet-Oak,Store 3
2023-05-01,870,High End Cabinet-Oak,Store 3
2023-06-01,942,High End Cabinet-Oak,Store 3
2023-07-01,1087,High End Cabinet-Oak,Store 3
2023-08-01,855,High End Cabinet-Oak,Store 3
2023-09-01,835,High End Cabinet-Oak,Store 3
2023-10-01,770,High End Cabinet-Oak,Store 3
2023-11-01,808,High End Cabinet-Oak,Store 3
2023-12-01,636,High End Cabinet-Oak,Store 3
2024-01-01,620,High End Cabinet-Oak,Store 3
2024-02-01,570,High End Cabinet-Oak,Store 3
2019-01-01,239,Car Audio Unit-65-Black,Store 4
2019-02-01,288,Car Audio Unit-65-Black,Store 4
2019-03-01,332,Car Audio Unit-65-Black,Store 4
2019-04-01,362,Car Audio Unit-65-Black,Store 4
2019-05-01,426,Car Audio Unit-65-Black,Store 4
2019-06-01,428,Car Audio Unit-65-Black,Store 4
2019-07-01,516,Car Audio Unit-65-Black,Store 4
2019-08-01,396,Car Audio Unit-65-Black,Store 4
2019-09-01,358,Car Audio Unit-65-Black,Store 4
2019-10-01,339,Car Audio Unit-65-Black,Store 4
2019-11-01,391,Car Audio Unit-65-Black,Store 4
2019-12-01,254,Car Audio Unit-65-Black,Store 4
2020-01-01,270,Car Audio Unit-65-Black,Store 4
2020-02-01,281,Car Audio Unit-65-Black,Store 4
2020-03-01,348,Car Audio Unit-65-Black,Store 4
2020-04-01,438,Car Audio Unit-65-Black,Store 4
2020-05-01,459,Car Audio Unit-65-Black,Store 4
2020-06-01,479,Car Audio Unit-65-Black,Store 4
2020-07-01,573,Car Audio Unit-65-Black,Store 4
2020-08-01,486,Car Audio Unit-65-Black,Store 4
2020-09-01,411,Car Audio Unit-65-Black,Store 4
2020-10-01,400,Car Audio Unit-65-Black,Store 4
2020-11-01,454,Car Audio Unit-65-Black,Store 4
2020-12-01,311,Car Audio Unit-65-Black,Store 4
2021-01-01,290,Car Audio Unit-65-Black,Store 4
2021-02-01,323,Car Audio Unit-65-Black,Store 4
2021-03-01,378,Car Audio Unit-65-Black,Store 4
2021-04-01,427,Car Audio Unit-65-Black,Store 4
2021-05-01,498,Car Audio Unit-65-Black,Store 4
2021-06-01,487,Car Audio Unit-65-Black,Store 4
2021-07-01,573,Car Audio Unit-65-Black,Store 4
2021-08-01,494,Car Audio Unit-65-Black,Store 4
2021-09-01,433,Car Audio Unit-65-Black,Store 4
2021-10-01,450,Car Audio Unit-65-Black,Store 4
2021-11-01,402,Car Audio Unit-65-Black,Store 4
2021-12-01,324,Car Audio Unit-65-Black,Store 4
2022-01-01,282,Car Audio Unit-65-Black,Store 4
2022-02-01,335,Car Audio Unit-65-Black,Store 4
2022-03-01,409,Car Audio Unit-65-Black,Store 4
2022-04-01,515,Car Audio Unit-65-Black,Store 4
2022-05-01,553,Car Audio Unit-65-Black,Store 4
2022-06-01,558,Car Audio Unit-65-Black,Store 4
2022-07-01,612,Car Audio Unit-65-Black,Store 4
2022-08-01,508,Car Audio Unit-65-Black,Store 4
2022-09-01,465,Car Audio Unit-65-Black,Store 4
2022-10-01,471,Car Audio Unit-65-Black,Store 4
2022-11-01,471,Car Audio Unit-65-Black,Store 4
2022-12-01,351,Car Audio Unit-65-Black,Store 4
2023-01-01,357,Car Audio Unit-65-Black,Store 4
2023-02-01,342,Car Audio Unit-65-Black,Store 4
2023-03-01,457,Car Audio Unit-65-Black,Store 4
2023-04-01,511,Car Audio Unit-65-Black,Store 4
2023-05-01,544,Car Audio Unit-65-Black,Store 4
2023-06-01,565,Car Audio Unit-65-Black,Store 4
2023-07-01,692,Car Audio Unit-65-Black,Store 4
2023-08-01,533,Car Audio Unit-65-Black,Store 4
2023-09-01,500,Car Audio Unit-65-Black,Store 4
2023-10-01,469,Car Audio Unit-65-Black,Store 4
2023-11-01,505,Car Audio Unit-65-Black,Store 4
2023-12-01,399,Car Audio Unit-65-Black,Store 4
2024-01-01,393,Car Audio Unit-65-Black,Store 4
2024-02-01,373,Car Audio Unit-65-Black,Store 4
2019-01-01,411,Car Audio Unit-500,Store 3
2019-02-01,420,Car Audio Unit-500,Store 3
2019-03-01,544,Car Audio Unit-500,Store 3
2019-04-01,607,Car Audio Unit-500,Store 3
2019-05-01,673,Car Audio Unit-500,Store 3
2019-06-01,692,Car Audio Unit-500,Store 3
2019-07-01,751,Car Audio Unit-500,Store 3
2019-08-01,713,Car Audio Unit-500,Store 3
2019-09-01,593,Car Audio Unit-500,Store 3
2019-10-01,570,Car Audio Unit-500,Store 3
2019-11-01,635,Car Audio Unit-500,Store 3
2019-12-01,467,Car Audio Unit-500,Store 3
2020-01-01,447,Car Audio Unit-500,Store 3
2020-02-01,472,Car Audio Unit-500,Store 3
2020-03-01,602,Car Audio Unit-500,Store 3
2020-04-01,677,Car Audio Unit-500,Store 3
2020-05-01,767,Car Audio Unit-500,Store 3
2020-06-01,821,Car Audio Unit-500,Store 3
2020-07-01,850,Car Audio Unit-500,Store 3
2020-08-01,807,Car Audio Unit-500,Store 3
2020-09-01,713,Car Audio Unit-500,Store 3
2020-10-01,673,Car Audio Unit-500,Store 3
2020-11-01,690,Car Audio Unit-500,Store 3
2020-12-01,532,Car Audio Unit-500,Store 3
2021-01-01,500,Car Audio Unit-500,Store 3
2021-02-01,509,Car Audio Unit-500,Store 3
2021-03-01,643,Car Audio Unit-500,Store 3
2021-04-01,753,Car Audio Unit-500,Store 3
2021-05-01,798,Car Audio Unit-500,Store 3
2021-06-01,808,Car Audio Unit-500,Store 3
2021-07-01,920,Car Audio Unit-500,Store 3
2021-08-01,837,Car Audio Unit-500,Store 3
2021-09-01,746,Car Audio Unit-500,Store 3
2021-10-01,703,Car Audio Unit-500,Store 3
2021-11-01,735,Car Audio Unit-500,Store 3
2021-12-01,566,Car Audio Unit-500,Store 3
2022-01-01,531,Car Audio Unit-500,Store 3
2022-02-01,482,Car Audio Unit-500,Store 3
2022-03-01,683,Car Audio Unit-500,Store 3
2022-04-01,826,Car Audio Unit-500,Store 3
2022-05-01,866,Car Audio Unit-500,Store 3
2022-06-01,900,Car Audio Unit-500,Store 3
2022-07-01,979,Car Audio Unit-500,Store 3
2022-08-01,890,Car Audio Unit-500,Store 3
2022-09-01,778,Car Audio Unit-500,Store 3
2022-10-01,733,Car Audio Unit-500,Store 3
2022-11-01,813,Car Audio Unit-500,Store 3
2022-12-01,555,Car Audio Unit-500,Store 3
2023-01-01,555,Car Audio Unit-500,Store 3
2023-02-01,545,Car Audio Unit-500,Store 3
2023-03-01,674,Car Audio Unit-500,Store 3
2023-04-01,820,Car Audio Unit-500,Store 3
2023-05-01,920,Car Audio Unit-500,Store 3
2023-06-01,901,Car Audio Unit-500,Store 3
2023-07-01,1089,Car Audio Unit-500,Store 3
2023-08-01,899,Car Audio Unit-500,Store 3
2023-09-01,775,Car Audio Unit-500,Store 3
2023-10-01,788,Car Audio Unit-500,Store 3
2023-11-01,847,Car Audio Unit-500,Store 3
2023-12-01,662,Car Audio Unit-500,Store 3
2024-01-01,611,Car Audio Unit-500,Store 3
2024-02-01,600,Car Audio Unit-500,Store 3
2019-01-01,401,Car Audio Unit-500,Distribution center
2019-02-01,435,Car Audio Unit-500,Distribution center
2019-03-01,619,Car Audio Unit-500,Distribution center
2019-04-01,702,Car Audio Unit-500,Distribution center
2019-05-01,745,Car Audio Unit-500,Distribution center
2019-06-01,738,Car Audio Unit-500,Distribution center
2019-07-01,847,Car Audio Unit-500,Distribution center
2019-08-01,770,Car Audio Unit-500,Distribution center
2019-09-01,698,Car Audio Unit-500,Distribution center
2019-10-01,634,Car Audio Unit-500,Distribution center
2019-11-01,674,Car Audio Unit-500,Distribution center
2019-12-01,501,Car Audio Unit-500,Distribution center
2020-01-01,517,Car Audio Unit-500,Distribution center
2020-02-01,498,Car Audio Unit-500,Distribution center
2020-03-01,685,Car Audio Unit-500,Distribution center
2020-04-01,697,Car Audio Unit-500,Distribution center
2020-05-01,827,Car Audio Unit-500,Distribution center
2020-06-01,866,Car Audio Unit-500,Distribution center
2020-07-01,941,Car Audio Unit-500,Distribution center
2020-08-01,852,Car Audio Unit-500,Distribution center
2020-09-01,797,Car Audio Unit-500,Distribution center
2020-10-01,763,Car Audio Unit-500,Distribution center
2020-11-01,807,Car Audio Unit-500,Distribution center
2020-12-01,501,Car Audio Unit-500,Distribution center
2021-01-01,520,Car Audio Unit-500,Distribution center
2021-02-01,550,Car Audio Unit-500,Distribution center
2021-03-01,687,Car Audio Unit-500,Distribution center
2021-04-01,763,Car Audio Unit-500,Distribution center
2021-05-01,905,Car Audio Unit-500,Distribution center
2021-06-01,912,Car Audio Unit-500,Distribution center
2021-07-01,1005,Car Audio Unit-500,Distribution center
2021-08-01,818,Car Audio Unit-500,Distribution center
2021-09-01,770,Car Audio Unit-500,Distribution center
2021-10-01,780,Car Audio Unit-500,Distribution center
2021-11-01,792,Car Audio Unit-500,Distribution center
2021-12-01,530,Car Audio Unit-500,Distribution center
2022-01-01,584,Car Audio Unit-500,Distribution center
2022-02-01,586,Car Audio Unit-500,Distribution center
2022-03-01,765,Car Audio Unit-500,Distribution center
2022-04-01,908,Car Audio Unit-500,Distribution center
2022-05-01,937,Car Audio Unit-500,Distribution center
2022-06-01,981,Car Audio Unit-500,Distribution center
2022-07-01,1077,Car Audio Unit-500,Distribution center
2022-08-01,968,Car Audio Unit-500,Distribution center
2022-09-01,864,Car Audio Unit-500,Distribution center
2022-10-01,787,Car Audio Unit-500,Distribution center
2022-11-01,871,Car Audio Unit-500,Distribution center
2022-12-01,637,Car Audio Unit-500,Distribution center
2023-01-01,620,Car Audio Unit-500,Distribution center
2023-02-01,560,Car Audio Unit-500,Distribution center
2023-03-01,776,Car Audio Unit-500,Distribution center
2023-04-01,929,Car Audio Unit-500,Distribution center
2023-05-01,1016,Car Audio Unit-500,Distribution center
2023-06-01,1089,Car Audio Unit-500,Distribution center
2023-07-01,1119,Car Audio Unit-500,Distribution center
2023-08-01,998,Car Audio Unit-500,Distribution center
2023-09-01,870,Car Audio Unit-500,Distribution center
2023-10-01,859,Car Audio Unit-500,Distribution center
2023-11-01,851,Car Audio Unit-500,Distribution center
2023-12-01,663,Car Audio Unit-500,Distribution center
2024-01-01,682,Car Audio Unit-500,Distribution center
2024-02-01,617,Car Audio Unit-500,Distribution center
2019-01-01,333,Car Audio Unit-65-Black,Store 3
2019-02-01,334,Car Audio Unit-65-Black,Store 3
2019-03-01,443,Car Audio Unit-65-Black,Store 3
2019-04-01,516,Car Audio Unit-65-Black,Store 3
2019-05-01,536,Car Audio Unit-65-Black,Store 3
2019-06-01,603,Car Audio Unit-65-Black,Store 3
2019-07-01,653,Car Audio Unit-65-Black,Store 3
2019-08-01,570,Car Audio Unit-65-Black,Store 3
2019-09-01,552,Car Audio Unit-65-Black,Store 3
2019-10-01,459,Car Audio Unit-65-Black,Store 3
2019-11-01,532,Car Audio Unit-65-Black,Store 3
2019-12-01,351,Car Audio Unit-65-Black,Store 3
2020-01-01,406,Car Audio Unit-65-Black,Store 3
2020-02-01,386,Car Audio Unit-65-Black,Store 3
2020-03-01,490,Car Audio Unit-65-Black,Store 3
2020-04-01,541,Car Audio Unit-65-Black,Store 3
2020-05-01,666,Car Audio Unit-65-Black,Store 3
2020-06-01,735,Car Audio Unit-65-Black,Store 3
2020-07-01,782,Car Audio Unit-65-Black,Store 3
2020-08-01,673,Car Audio Unit-65-Black,Store 3
